Sidewalk cafe(s) for Angels & Mariachis
Sidewalk cafe(s) for Papa Jin
Handicapped Parking Permit No. 73486
Sidewalk cafe(s) for Tecalitlan
Sidewalk cafe(s) for Cornerstone Cafe
Handicapped Parking Permit No. 73493
Sidewalk cafe(s) for Mr. Brown's Lounge
Sidewalk cafe(s) for Caffe Streets Inc
Sidewalk cafe(s) for Mirai Sushi
Handicapped Parking Permit No. 68417
Sidewalk cafe(s) for Caffe Gelato
Sidewalk cafe(s) for Hawkeye's Bar & Grill Inc
Handicapped Parking Permit No. 73480
Sidewalk cafe(s) for Lalo's Mexican Restaurant
Sidewalk cafe(s) for Jimmy John's - Taylor
Grant(s) of privilege in public way for Sheffield Ave Investors LLC - door swing
Sidewalk cafe(s) for Vernon Park Tap
"Sidewalk cafe(s) for Il Vicinato, Inc."
Sidewalk cafe(s) for Bangers & Lace
Sidewalk cafe(s) for Loft Six Ten
"Grant(s) of privilege in public way for Spadaccini-Rosenberg, Natalie - ice melt system"
Sidewalk cafe(s) for Janik's Cafe
Sidewalk cafe(s) for Conte Di Savoia Inc
Sidewalk cafe(s) for Tumans
Sidewalk cafe(s) for Ina's
Sidewalk cafe(s) for Milk & Honey Cafe
Sidewalk cafe(s) for Mac's American Food
Sidewalk cafe(s) for Jaipur
Handicapped Parking Permit No. 42326
Sidewalk cafe(s) for Small Bar No. 2
Sidewalk cafe(s) for Fiesta Mexicana Grill Inc.
Handicapped Parking Permit No. 72903
Sidewalk cafe(s) for Jerry's Sandwiches
Handicapped Parking Permit No. 73484
Sidewalk cafe(s) for Suite Lounge
Sidewalk cafe(s) for Santorini
Sidewalk cafe(s) for El Barco Restaurant
Sidewalk cafe(s) for Topo Gigio Ristorante 
Sidewalk cafe(s) for Moonshine
Handicapped Parking Permit No. 73487
Handicapped Parking Permit No. 73491
Sidewalk cafe(s) for Plush-Chicago
Sidewalk cafe(s) for S@kura
Sidewalk cafe(s) for Five Star Bar & Grill
Sidewalk cafe(s) for Fat Willy's Rib Shack
Sidewalk cafe(s) for Mahoney's
Sidewalk cafe(s) for Innjoy
Sidewalk cafe(s) for Viaggio
Sidewalk cafe(s) for Smoke Daddy
Sidewalk cafe(s) for Pizzeria Brandi
Sidewalk cafe(s) for One Sixty Blue
Sidewalk cafe(s) for Alcock's
Sidewalk cafe(s) for Caffe Baci
Sidewalk cafe(s) for Edwardo's Natural Pizza Restaurant
Sidewalk cafe(s) for Chutney Joe's
Sidewalk cafe(s) for Argo Tea
Sidewalk cafe(s) for Poag Mahone's
Sidewalk cafe(s) for Hackney's Printers' Row
Establish Taxicab Stand No. 799 on portion of N LaSalle St
Sidewalk cafe(s) for Flaco's Tacos LLC
Sidewalk cafe(s) for Billy Goat Tavern
Sidewalk cafe(s) for Starbucks Coffee No. 226
"Sidewalk cafe(s) for Potbelly Sandwich Works LLC, 1459 W Taylor St"
"Sidewalk cafe(s) for Potbelly Sandwich Works LLC, 175 W Jackson Blvd"
Sidewalk cafe(s) for Lavazza - 111 W Jackson Blvd
Sidewalk cafe(s) for Eleven City Diner
Sidewalk cafe(s) for Cactus Bar & Grill
Sidewalk cafe(s) for Tamarind
Zoning Reclassification Map No. 7-F at 2941 N Clark St
Sidewalk cafe(s) for Sol De Mexico Tierra Azteca
"Sidewalk cafe(s) for Potbelly Sandwich Works LLC, 547 W Jackson Blvd"
Sidewalk cafe(s) for Giorbony's
Sidewalk cafe(s) for Kasey's Tavern
Sidewalk cafe(s) for LaCantina Grill
Sidewalk cafe(s) for Kitsch'n on Roscoe
Awning(s) for Narragansett Condo Assn.
Sidewalk cafe(s) for Panera Bread No. 1004
Sidewalk cafe(s) for Lou Mitchell's
Sidewalk cafe(s) for Volo Restaurant 
Sidewalk cafe(s) for Turquoise Cafe
Sidewalk cafe(s) for Huey's
Awning(s) for Martinez Supermarket
Sidewalk cafe(s) for Artist's Snack Shop
Sidewalk cafe(s) for Tutto Italiano
Sidewalk cafe(s) for Twisted Lizard
Sidewalk cafe(s) for Standing Room Only Chicago
Issuance of permits for sign(s)/signboard(s) at 670 N Clark St
Sidewalk cafe(s) for Tapas Valancia
Awning(s) for China Night Cafe
Sidewalk cafe(s) for John's Place
Sidewalk cafe(s) for Reggies Bar & Grill - 2105 S State St
Issuance of permits for sign(s)/signboard(s) at 111 W Huron St
Sidewalk cafe(s) for Reggie's 2109 S State St
Sidewalk cafe(s) for Park 52
Sidewalk cafe(s) for Hide Out Inc
Sidewalk cafe(s) for Norman's
Sidewalk cafe(s) for Tinajon Restaurant 
Awning(s) for Union Park Lounge
Sidewalk cafe(s) for Piazza Bella Osteria
Sidewalk cafe(s) for Turtles
Sidewalk cafe(s) for Buffalo Wings and Rings
Sidewalk cafe(s) for Franco's Ristorante
Sidewalk cafe(s) for Pancho Pistolas Mexican Restaurant
Sidewalk cafe(s) for El Solazo
Sidewalk cafe(s) for Panera Bread  No. 933
Awning(s) for Tricoci University of Beauty Culture
Awning(s) for Lincoln Health @ Wellness
Awning(s) for Dunkin Donuts
"Awning(s) for Sally Beauty Co., Inc."
"Sidewalk cafe(s) for Corner Bakery Cafe, 676 N St Clair St"
"Sidewalk cafe(s) for Corner Bakery Cafe, 188 W Washington St"
Sidewalk cafe(s) for Maggiano's Little Italy
Awning(s) for Trader Joe's
"Sidewalk cafe(s) for Sarah's Pastries & Candies, Inc"
Sidewalk cafe(s) for Frasca
Sidewalk cafe(s) for Bistro 110
Sidewalk cafe(s) for John's Place
Sidewalk cafe(s) for Argo Tea
Sidewalk cafe(s) for Piazza Bella Trattoria
Sidewalk cafe(s) for Beckett's Public House
Awning(s) for Wrigleyville Cleaners
Sidewalk cafe(s) for Cortland's Garage
Sidewalk cafe(s) for Argo Tea Cafe
Sidewalk cafe(s) for Folklore
Sidewalk cafe(s) for Caribou Coffee
Awning(s) for Higgins Tavern
Sidewalk cafe(s) for Steve's Deli of Chicago
Sidewalk cafe(s) for Golden Apple Restaurant
Sidewalk cafe(s) for Sayat Nova
Sidewalk cafe(s) for Los Moles Restaurant
Sidewalk cafe(s) for Dos Diablos
Sidewalk cafe(s) for Le Colonial
"Honorary street designation as ""Josh Nemeth Plaza"""
Sidewalk cafe(s) for Schubas Tavern/Harmony Grill
Sidewalk cafe(s) for Caffecafe
Sidewalk cafe(s) for Feast & The Goddess Gold Coast
Awning(s) for Lakeview Auto Parts
Sidewalk cafe(s) for Beat Kitchen
Sidewalk cafe(s) for George's Hot Dog
Sidewalk cafe(s) for Feast 
Sidewalk cafe(s) for Erie Cafe
Sidewalk cafe(s) for Scoozi
Zoning Reclassification Map No. 7-J at 2627 N Kimball Ave
Sidewalk cafe(s) for Silver Cloud
Sidewalk cafe(s) for Jilly's Bistro
Sidewalk cafe(s) for Petterino's
Sidewalk cafe(s) for Pitchfork Food & Saloon 
Sidewalk cafe(s) for Coco Pazzo Cafe
Sidewalk cafe(s) for Devine
"Sidewalk cafe(s) for Argo Tea, 819 N Rush St"
"Sidewalk cafe(s) for Argo Tea, 16 W Randolph"
Sidewalk cafe(s) for Hoyt's 
Sidewalk cafe(s) for Irving Sacramento
Sidewalk cafe(s) for Emerald Loop Bar & Grill
Sidewalk cafe(s) for English
Sidewalk cafe(s) for Longman & Eagle
Sidewalk cafe(s) for LaSalle Power Co.
Zoning Reclassification Map No. 18-K at 7358 S Kostner Ave
Sidewalk cafe(s) for Letizia's Fiore
Sidewalk cafe(s) for Potbelly Sandwich Works LLC
Sidewalk cafe(s) for Corner Bakery Cafe
"Sidewalk cafe(s) for Corner Bakery Cafe, 35 E Monroe St"
"Sidewalk cafe(s) for Corner Bakery Cafe, 360 N Michigan Ave"
"Sidewalk cafe(s) for Corner Bakery Cafe, 1121 S State St"
"Grant(s) of privilege in public way for Clare at Water Tower, The - planters"
Sidewalk cafe(s) for Pelago
Canopy(s) for PSM Family Limited Partnership
Zoning Reclassification Map No. 5-H at 1658 N Leavitt St
Canopy(s) for Cleaning Funeral Home @ Cremation
Sidewalk cafe(s) for La Boulangerie
Zoning Reclassification Map No. 3-I at 1401-1405 N Washtenaw Ave
Sidewalk cafe(s) for Dunlays on the Square
"Canopy(s) for Richland/Wentworth 2002, LLC"
Sidewalk cafe(s) for Buona Terra Ristorante
Sidewalk cafe(s) for Abbey Pub
Sidewalk cafe(s) for Azucar Bar & Grill
Zoning Reclassification Map No. 7-F at 419-427 W Belmont Ave and 3171-3177 N Hudson Ave
Canopy(s) for Hoghead Mcdunna's
Sidewalk cafe(s) for Kinzie St Chop House
Sidewalk cafe(s) for Hotel Burnham/Atwood Cafe
Canopy(s) for Ben Pao
Sidewalk cafe(s) for 437 Rush
Sidewalk cafe(s) for Fado Irish Pub
Sidewalk cafe(s) for Caponies Cafe & Pizza
Sidewalk cafe(s) for Gino's East Pizzeria
Grant(s) of privilege in public way for 50 East Chestnut Condo Assn. - planters
Sidewalk cafe(s) for Mc Namara's Food & Drinks
Canopy(s) for 540  Lake Shore Drive Condominium Associates
Sidewalk cafe(s) for D4 Irish Pub & Cafe
Sidewalk cafe(s) for Paddy Mac's
Sidewalk cafe(s) for Lavazza Espression
Sidewalk cafe(s) for Subway Sandwiches & Salad
Sidewalk cafe(s) for Ranallis
Sidewalk cafe(s) for 5077 Kiko Meat Market
Sidewalk cafe(s) for Jake Melnick's Corner Tap
Sidewalk cafe(s) for Hershey's Chicago Store
Sidewalk cafe(s) for Leadway Liquors & Cafe
"Canopy(s) for Mecox, Illinois, Inc."
Sidewalk cafe(s) for Potbelly Sandwich Works - 545 W Madison St
Sidewalk cafe(s) for Elephant & Castle
Sidewalk cafe(s) for 312 Chicago
Sidewalk cafe(s) for Potbelly Sandwich Works
Sidewalk cafe(s) for Caffe Baci
Sidewalk cafe(s) for Acre
Sidewalk cafe(s) for Lavazza - Espression by Lavazza
Sidewalk cafe(s) for Pressure Incorporated
Sidewalk cafe(s) for Lavazza Cafe - 162 E Ohio St
Canopy(s) for CR Madison Management LLC
Sidewalk cafe(s) for Lavazza Espression
"Sidewalk cafe(s) for Fireside Pub, Inc."
Loading/Standing/Tow Zone(s) at 2118 W Cermak Rd
Sidewalk cafe(s) for Cafe Touche
"Sidewalk cafe(s) for Le Flour Bake Shop & Market, Inc."
Canopy(s) for Rosebud on Rush
Handicapped Parking Permit No. 65031
Canopy(s) for Sun Wah Bar-B-Q Inc Co
Awning(s) for Washington Madison Wells Limited Partnership
Sidewalk cafe(s) for Pizano
Sidewalk cafe(s) for Su Casa
Sidewalk cafe(s) for Caffe Baci
Sidewalk cafe(s) for Pops for Champagne
Sidewalk cafe(s) for Vermilion
Handicapped Parking Permit No. 77484
Sidewalk cafe(s) for Tavern at the Park
Sidewalk cafe(s) for Brehon Pub
Sidewalk cafe(s) for TGI Friday's
Handicapped Parking Permit No. 77479
"Sidewalk cafe(s) for Potbelly Sandwich Works LLC, 1 N Lasalle St"
"Sidewalk cafe(s) for Chipotle Mexican Grill, 8 E Madison St"
Handicapped Parking Permit No. 1229
"Sidewalk cafe(s) for Chipotle Mexican Grill, 291 E Ontario St"
Sidewalk cafe(s) for Dunkin Donuts
Handicapped Parking Permit No. 70822
Sidewalk cafe(s) for NIU
Sidewalk cafe(s) for Hubbard Inn
Sidewalk cafe(s) for Jimmy John's - Washington 
"Grant(s) of privilege in public way for Spadaccini-Rosenberg, Natalie - fence"
Handicapped Parking Permit No. 13194
Sidewalk cafe(s) for Bull & Bear
Sidewalk cafe(s) for Harry Caray's Restaurant
Handicapped Parking Permit No. 13191
Handicapped Parking Permit No. 58816
Awning(s) for Spa Pleasures & Fitness
Handicapped Parking Permit No. 74743
Sidewalk cafe(s) for Margies Candies
Handicapped Parking Permit No. 77115
Sidewalk cafe(s) for Browntrout
Sidewalk cafe(s) for Wolcott's
Sidewalk cafe(s) for Wrigleyville Dairy Queen
Sidewalk cafe(s) for Caribou Coffee Company Inc
Sidewalk cafe(s) for D'Agostinos Pizza
Sidewalk cafe(s) for Sports Corner
Sidewalk cafe(s) for Melanthios
Sidewalk cafe(s) for Cafe Avanti
Sidewalk cafe(s) for Blue Bayou
Sidewalk cafe(s) for Paciugo of Broadway
Sidewalk cafe(s) for La Gondola Cucina Italiana
Sidewalk cafe(s) for Mad River Bar & Grille
Sidewalk cafe(s) for Looseleaf Lounge
Sidewalk cafe(s) for Argo Tea
Sidewalk cafe(s) for Caribou Coffee
Sidewalk cafe(s) for Caribou Coffee No 708
Sidewalk cafe(s) for Stella's Diner
Sidewalk cafe(s) for Yoshi's Cafe
Sidewalk cafe(s) for Nookies Tree Ltd.
Sidewalk cafe(s) for Windy City Sweets
Sidewalk cafe(s) for Melrose Restaurant
Sidewalk cafe(s) for Wilde
Sidewalk cafe(s) for Chili Mac's 5-Way Chili
Sidewalk cafe(s) for Mista Pizza
Sidewalk cafe(s) for Monsignor Murphy's
Sidewalk cafe(s) for Pho & I
Sidewalk cafe(s) for Ann Sather's Cafe on Southport
Sidewalk cafe(s) for Coobah II
